idx1,idx2,similarity,nama_1,nama_2
1238,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1238,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1239,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1239,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1239,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1239,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1239,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1240,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1240,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1240,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1240,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1240,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1241,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1241,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1241,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1241,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1241,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1242,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1242,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1242,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1242,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1242,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1243,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1243,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1243,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1243,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1243,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1244,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1244,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1244,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1244,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1244,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1245,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1245,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1245,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1245,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1245,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1247,1699,0.9458754936404272,Belanja Perjalanan Dinas Biasa - Dinas,Belanja Perjalanan Dinas Biasa
1247,1700,0.9458754936404272,Belanja Perjalanan Dinas Biasa - Dinas,Belanja Perjalanan Dinas Biasa
1248,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1248,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1248,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1248,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1248,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1249,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1249,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1249,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1249,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1249,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1250,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1250,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1250,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1250,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1250,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1251,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1251,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1251,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1251,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1251,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1253,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1253,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1253,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1253,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1253,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1254,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1254,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1254,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1254,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1254,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1255,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1255,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1255,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1255,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1255,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1256,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1256,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1256,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1256,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1256,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1257,2816,1.0,Belanja Perjalanan Dinas Biasa - UPTD I,Belanja Perjalanan Dinas Biasa UPTD 1
1257,989,1.0,Belanja Perjalanan Dinas Biasa - UPTD I,Belanja Perjalanan Dinas Biasa - UPTD I
1257,1002,1.0,Belanja Perjalanan Dinas Biasa - UPTD I,Belanja Perjalanan Dinas Biasa - UPTD I
1257,1031,1.0,Belanja Perjalanan Dinas Biasa - UPTD I,Belanja Perjalanan Dinas Biasa - UPTD V
1257,830,1.0,Belanja Perjalanan Dinas Biasa - UPTD I,Belanja Perjalanan Dinas Biasa - UPTD V
1258,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1258,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1258,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1258,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1258,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1259,1355,1.0,Belanja Perjalanan Dinas Biasa - UPTD VI,Belanja Perjalanan Dinas Biasa - UPTD VI
1260,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1260,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1260,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1260,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1260,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1261,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1261,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1261,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1261,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1261,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1262,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1262,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1262,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1262,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1262,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1263,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1263,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1263,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1263,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1263,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1264,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1264,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1264,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1264,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1264,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1265,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1265,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1265,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1265,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1265,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1266,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1266,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1266,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1266,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1266,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1267,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1267,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1267,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1267,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1267,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1268,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1268,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1268,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1268,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1268,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1269,669,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1269,668,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1269,671,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1269,916,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1269,1271,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1270,669,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1270,668,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1270,671,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1270,916,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1270,1271,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1272,669,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1272,668,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1272,671,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1272,916,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1272,1271,1.0,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi,Belanja Perjalanan Dinas Biasa -  Monitoring dan Evaluasi SPM Bidang Pendidikan; Biaya Transportasi Darat dari Ibukota Provinsi ke Kabupaten/Kota dalam Provinsi
1277,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1277,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1277,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1277,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1277,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1278,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1278,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1278,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1278,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1278,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1279,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1279,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1279,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1279,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1279,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1282,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1282,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1282,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1282,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1282,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1283,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1283,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1283,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1283,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1283,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1284,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1284,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1284,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1284,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1284,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1285,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1285,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1285,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1285,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1285,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1286,932,1.0,Belanja Perjalanan Dinas Biasa (UPT Saddang),Belanja Perjalanan Dinas Biasa (UPT Saddang)
1286,1287,1.0,Belanja Perjalanan Dinas Biasa (UPT Saddang),Belanja Perjalanan Dinas Biasa (UPT Saddang)
1286,676,1.0,Belanja Perjalanan Dinas Biasa (UPT Saddang),Belanja Perjalanan Dinas Biasa (UPT Saddang)
1286,1288,1.0,Belanja Perjalanan Dinas Biasa (UPT Saddang),Belanja Perjalanan Dinas Biasa (UPT Saddang)
1286,677,1.0,Belanja Perjalanan Dinas Biasa (UPT Saddang),Belanja Perjalanan Dinas Biasa (UPT Saddang)
1287,1288,1.0,Belanja Perjalanan Dinas Biasa (UPT Saddang),Belanja Perjalanan Dinas Biasa (UPT Saddang)
1289,1070,1.0,Belanja Perjalanan Dinas Biasa (UPT Larona),Belanja Perjalanan Dinas Biasa (UPT Larona)
1289,886,1.0,Belanja Perjalanan Dinas Biasa (UPT Larona),Belanja Perjalanan Dinas Biasa (UPT Larona)
1289,1007,1.0,Belanja Perjalanan Dinas Biasa (UPT Larona),Belanja Perjalanan Dinas Biasa (UPT Larona)
1289,885,1.0,Belanja Perjalanan Dinas Biasa (UPT Larona),Belanja Perjalanan Dinas Biasa (UPT Larona)
1289,717,1.0,Belanja Perjalanan Dinas Biasa (UPT Larona),Belanja Perjalanan Dinas Biasa (UPT larona)
1290,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1290,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1290,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1290,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1290,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1291,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1291,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1291,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1291,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1291,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1292,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1292,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1292,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1292,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1292,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1293,1350,1.0,Belanja Perjalanan Dinas Biasa #Pengawasan Norma Kerja,Belanja Perjalanan Dinas Biasa #Pengawasan Norma Kerja
1294,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1294,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1294,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1294,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1294,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1295,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1295,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1295,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1295,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1295,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1296,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1296,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1296,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1296,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1296,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1297,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1297,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1297,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1297,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1297,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
1298,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
